Algo,Vers,Args,Dataset,Seed,Score,Train,Test,Dur,Model
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,186533770,pcor,0.293147208633561362,0.293147208633561362,913.875,(13)+(8)/((3*B2+20)+(-23*B2+10)/((8)))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,555568272,pcor,0.292999937829246826,0.292999937829246826,905.587999999999965,(150)+(28)/((18)+(-B2-166)/(()+(6*B2)/((-20*B2-23))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,241406868,pcor,0.292906617563661542,0.292906617563661542,907.841000000000008,(184)+(B2+132)/((-B2-154)+(-103)/((-17)+(10*B2-23)/((-11))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,208824629,pcor,0.293084645615069084,0.293084645615069084,913.767000000000053,(19)+(B2+151)/((-B2-180)+(-153)/((-6*B2-34)+(233*B2-36)/((71)+(-15*B2+31)/((-68*B2+29)))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,746126019,pcor,0.29312826318411922,0.29312826318411922,901.546000000000049,(12)+(40)/((1)+(-1)/((-1)+(-B2+24)/((-1)+(8*B2)/((-14)))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,874573871,pcor,0.292746300364655765,0.292746300364655765,910.5,(11)+(-56*B2+8)/((B2)+(29*B2+36)/((-25)+(B2+15)/((27)+(-12)/((14*B2-3)+(-6)/((34)+(-18)/((-1)))))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,420875574,pcor,0.293092921364368708,0.293092921364368708,908.475999999999999,()+(-63*B2-102)/((B2+182))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,242535398,pcor,0.293092887266550584,0.293092887266550584,900.447000000000003,(-23)+(653*B2-783)/((2*B2+365))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,685417056,pcor,0.29315875391087487,0.29315875391087487,913.355999999999995,(-70)+(256*B2+33)/((-B2-21)+(-155*B2+35)/((B2+7)+(-144*B2)/((44)+(36)/(()))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,656287983,pcor,0.290540486723322666,0.290540486723322666,906.053999999999974,()+(-486*B2+1)/(()+(-47)/((-41)+(14*B2)/((242)+(2)/((15)))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,689009893,pcor,0.293093261718769593,0.293093261718769593,909.273000000000025,(-11)+(37*B2)/((49)+(-13*B2)/((-48)))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,883380217,pcor,0.293092921364369818,0.293092921364369818,901.309999999999945,(-176)+(258*B2+55)/((-B2-182))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,795993283,pcor,0.292940867338122635,0.292940867338122635,907.046000000000049,(-B2+247)+(-322*B2+16)/((-7)+(7*B2+46)/((-174)+(-5)/((23*B2)+()/((16*B2)+(1)/(()+()/((18*B2)))))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,189372279,pcor,0.292817085607544159,0.292817085607544159,905.928999999999974,(13)+(17)/((20*B2)+(12*B2)/(()+(2*B2+6)/((-3*B2)+(22)/(()+(1)/(()+(-16*B2-10)/((-14*B2)+(10)/(()+(1)/((17)+(-3*B2)/((17*B2)+(1)/(()))))))))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,179016853,pcor,0.293128263184121551,0.293128263184121551,913.144000000000005,()+(1)/((1)+(11)/((-39)+(-2*B2)/((13)+()/((-6)))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,255468158,pcor,0.293099990011034928,0.293099990011034928,903.913000000000011,(10)+(-324*B2+138)/((B2+182))
