Algo,Vers,Args,Dataset,Seed,Score,Train,Test,Dur,Model
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-al_c,241406868,0.533972662,0.533972662,928.53,()+(18*B2)/((-B2+1)+(-18*B2)/((6*B2-20)+(-11*B2)/((16*B2)+(20*B2)/(()+(-8)/(()+(-14)/((-16*B2))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-c_al,685417056,0.533974616,0.533974616,973.524,(-41*B2-30)+(15*B2+34)/((-53*B2+31)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,573149506,0.533978872,0.533978872,931.835,(16*B2-21)+(28*B2+17)/((-7*B2-17)+(-25*B2+12)/((9*B2-16)+(-3*B2)/((19*B2-12)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,819258426,0.533986071,0.533986071,935.138,(1)+(-3*B2+2)/((14*B2-1)+(-18)/((-12*B2+11)+(-4*B2)/(()+(-24*B2)/((-14)+()/(()+(21*B2)/((-19*B2-6)+()/((-38*B2)+(22*B2-14)/((8))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,982897,0.533986225,0.533986225,911.1,(1)+(2)/((-12*B2+2)+(-2)/((16*B2-9))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,802639496,0.533987919,0.533987919,987.515,(-174)+(103*B2-96)/((162*B2+18)+(69*B2+14)/((-29*B2-24)+(87*B2-38)/((B2)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,822969669,0.533998598,0.533998598,944.057,(-35*B2-6)+(-18*B2-10)/((22*B2+23)+(16)/((12)+(1)/((1)+(1)/((-3*B2)+(18*B2+6)/((21*B2+2)+(-19)/((-10*B2))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,720171473,0.534000947,0.534000947,930.401,()+(-18)/((-3)+(2)/(()+(18)/(()+(-10*B2)/((-15*B2-2)+(12*B2)/((-15*B2+6)+(15*B2)/((8*B2)+(21*B2)/((13*B2-10)))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,749740781,0.534008865,0.534008865,980.689,(-22*B2)+(1)/(()+(1)/((22*B2)+(5*B2)/(()+(29)/((1)+(3*B2)/((6)+(1)/((1)+(26*B2-24)/((-20)+(2)/((1)+(-27*B2-24)/((-17*B2)+(-15*B2+27)/((-27))))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,887220396,0.534018916,0.534018916,936.166,(-49)+(69)/((-10*B2)+(-60*B2+38)/((-46*B2+23)+(-23*B2)/((-4)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,78004189,0.534049395,0.534049395,913.348,()+(1)/((11*B2)+(-8)/(()+(1)/((1)+(1)/((-3*B2)+(B2)/((3*B2)))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,164821849,0.534051443,0.534051443,952.52,(4)+(1)/(()+(-1)/((-4)+(-11*B2)/(()+(7*B2+32)/((-4*B2-26)+(-1)/((8*B2-38)+(10)/((19*B2-15))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-c_al,847114584,0.53407846,0.53407846,924.052,(-4*B2-1)+(17*B2-17)/((5)+(6*B2)/((20*B2-22)+(28*B2+10)/((21*B2-15)+(1)/((-25*B2-21)+(3*B2-13)/((1)+(10*B2-26)/((16)+()/((-20*B2)+(-14*B2)/((2*B2))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,210400242,0.534087289,0.534087289,950.013,(1)+(-6*B2)/((1)+(5)/((10)+(-2)/((-31)+(-16*B2+2)/((-26*B2)+(16)/((1)))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-c_al,808250046,0.534088431,0.534088431,950.479,(5)+(1)/((-B2)+(1)/((13*B2)+(1)/(()+(1)/((-4*B2)+(-11*B2)/((1)+()/((-23*B2)+()/((-1)))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,996899548,0.534095569,0.534095569,910.523,(-10*B2+16)+(-14*B2+29)/((-2*B2-16)+(-16*B2)/((18*B2-6)+(16)/((17*B2-14)+(-21*B2+16)/((5)+(7*B2-11)/(()+(-21*B2)/((-6))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,241406868,0.534111069,0.534111069,900.991,(-3*B2+21)+(-28*B2-3)/((2)+(-20*B2+22)/((21*B2+14)+(-19*B2)/((2*B2)+(12*B2+3)/((-5*B2))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,210400242,0.534128198,0.534128198,938.779,(38)+(2)/((-10*B2+2)+(-7*B2+1)/((-B2)+(51*B2-26)/((5*B2-1)+(-7*B2+22)/((22))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_ss,656287983,0.534131189,0.534131189,903.824,()+(26*B2+1)/((-3*B2)+(-23*B2+21)/((-12*B2))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,643585719,0.534136045,0.534136045,911.976,(28*B2+9)+(17*B2)/((-27*B2-3)+(26*B2+8)/((16)+(14*B2+6)/((-2*B2)+(-26*B2+15)/((-17*B2-1))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,242535398,0.534140177,0.534140177,985.869,(-20*B2)+(-19)/(()+(1)/((-1)+(4*B2-1)/((-11*B2+1)+(23*B2-23)/((-8*B2+15)+(-5*B2)/((-1)+(-18*B2+1)/(()+(14*B2-8)/((-17)+(6*B2)/((2*B2))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,892528298,0.534157079,0.534157079,917.717,()+(42*B2+1)/((6*B2-3)+(5*B2+1)/((3*B2+7)+(-20*B2)/((9*B2)+(-11*B2)/(()+(-15*B2+1)/((-5)+(-6*B2-3)/((-23*B2+5)+(5*B2)/((7*B2+8)))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,179016853,0.534158267,0.534158267,905.473,(16*B2+14)+(3*B2-14)/((1)+(10*B2-10)/(()+(-20*B2)/((-18*B2+10)+()/((3*B2)+(-6*B2-10)/(()+(12*B2)/(()+(1)/((-24*B2)))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,97765226,0.534159519,0.534159519,950.407,(5)+(-5*B2-3)/((2*B2+14)+(52*B2+1)/((-3*B2-2)+(22*B2)/((12*B2+3)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,208824629,0.534181764,0.534181764,932.499,()+(-1)/((13)+(46*B2)/((-B2)+(6*B2+26)/((18*B2-21)+(-11*B2+20)/((-36)+(26*B2-23)/((-152)+(12)/((-18*B2)+(-9*B2+12)/((-16*B2+24)+()/((1)+(1)/((4*B2)))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,529815240,0.53419215,0.53419215,909.32,(-2)+(-5*B2)/((18*B2)+(-16*B2-23)/((-3*B2+3)+(1)/((3)+(2)/((-23*B2-1))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,186533770,0.534197556,0.534197556,914.694,()+(13*B2-2)/((26*B2-15)+(18)/((5*B2)+(18*B2+3)/((3)+(19*B2+17)/((13*B2)+(5*B2+1)/((-B2)+()/((-12*B2)+(-3*B2+2)/(()))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-al_c,802639496,0.534232915,0.534232915,924.91,(6*B2+1)+(89*B2+1)/((6*B2-9)+(2)/((2)+(24)/((5*B2-12)+(22*B2)/((-3)+()/((-18*B2)+(-7)/((-1)+(-5)/((-17*B2)))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,555568272,0.534233593,0.534233593,908.461,(10*B2+3)+(-27)/((-5*B2+8)+(-2)/((1)+(13)/((-17*B2)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,874573871,0.534242747,0.534242747,910.171,(-39)+(-3)/((1)+(1)/((2)+(43*B2)/((-28*B2)+(-11*B2+11)/(()+(-10*B2)/((21)+()/((1)+(5)/((-5)+(30*B2)/((-13)+(1)/((29*B2-13)))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,94074362,0.534256889,0.534256889,927.149,(2*B2+11)+(22*B2-42)/((8*B2-18)+(-14*B2-20)/((-19*B2)+(-7*B2)/((11*B2+1)+(34)/((-1))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,102684315,0.534267815,0.534267815,914.918,()+(-12)/((-21*B2)+(-27*B2)/((-8)+(1)/((1)+(15*B2+28)/(()+(22)/((17*B2-13)+(1)/((-24*B2+14)+(-26*B2)/((-24)+(-27)/((-6*B2))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-c_al,795993283,0.534271154,0.534271154,946.656,(6)+(11*B2+2)/((23)+(-60)/((14*B2-3)+(1)/((-23*B2-16)+()/((7*B2))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-b_ss,200193720,0.534273341,0.534273341,965.356,(27)+(33)/((16*B2-8)+(5*B2+27)/((25*B2-5))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-c_al,609356994,0.534277435,0.534277435,901.717,(11*B2-19)+(-5)/((1)+(29*B2-9)/((-11*B2+1)+()/(()+(5)/((2*B2)+(7)/((13)+(-8)/(()+()/((1)+(-22*B2-19)/(()+(3*B2-16)/(()+()/((1))))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,803110212,0.534281515,0.534281515,923.394,(-10*B2+2)+(19)/((-23*B2)+(1)/((-18*B2+30)+(-7)/((29*B2)+(5)/((1)+(13)/((1)+(19)/((-10*B2))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,892528298,0.534283847,0.534283847,918.002,(6*B2-3)+()/(()+(6)/(()+(14)/((-8*B2+5)+()/((8*B2-5))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,887220396,0.534310265,0.534310265,963.599,(36*B2)+(23*B2-5)/((-2)+(-3*B2+25)/((-9)+(-8)/((12)+(10*B2+1)/((-5)+(21*B2+18)/((22*B2-11)+(21*B2)/((16*B2-26)+(5)/((2*B2+1)+(17*B2-1)/((-18*B2+1)+(-16*B2-16)/((-17*B2)+(-24*B2)/((-B2))))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,554427394,0.534320783,0.534320783,918.004,(10*B2)+(-21*B2+15)/((13*B2+4)+(B2+1)/((-1)+(-14*B2)/((-13*B2)+(-7*B2)/((5*B2-6)+(-10)/((17*B2)+(-B2)/(())))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,580714592,0.534321821,0.534321821,951.23,(-14)+(17*B2)/((B2)+(2)/((-6)+(29*B2+20)/((7)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,762838704,0.534345108,0.534345108,952.725,(26)+(6)/((-1)+(21*B2+10)/((-23*B2+5)+(3*B2-4)/((14*B2)+(24*B2)/((-2)+(-12*B2)/((-13)+(-20)/((-15*B2-5)+(1)/((19*B2-23)+(1)/((7*B2-13)+()/((-22*B2-4)))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,795993283,0.534352504,0.534352504,910.286,()+(-7*B2+15)/((-21*B2-1)+(3*B2)/((-8*B2)+()/((-15*B2+24)+(-2*B2)/((16)+(14)/(()))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,255468158,0.534360261,0.534360261,914.857,(-16*B2)+(-2)/((27)+(16*B2-11)/((1)+(12*B2)/((-6*B2+4)+(29*B2-12)/((-8*B2)+(-12*B2-17)/((1)+(13*B2-8)/(()+(10)/((-24*B2+4)+(1)/((1))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,529815240,0.53436066,0.53436066,926.714,(13*B2)+(3*B2+1)/((-18*B2)+(-6*B2)/((-B2)+(25*B2)/(()+(20*B2-1)/((-6*B2-10)+(3)/((27*B2)+(-19)/((1)+(-5*B2)/((10*B2-19)))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,186533770,0.534362436,0.534362436,903.115,(1)+(1)/((1)+(2*B2)/((-14)+(-7)/(()+(B2)/((9*B2)+(-11*B2+29)/((6*B2)+(-2)/((15*B2-22)+(-21)/((8)+()/((-B2-26)+(5*B2-28)/((-25*B2)))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,874573871,0.534363914,0.534363914,916.588,()+(16*B2-26)/((-20*B2)+(-22*B2)/((-4*B2)+(-25*B2)/((-7*B2)+(-30*B2+14)/((-1)+()/((-17*B2+4)))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,795993283,0.534376664,0.534376664,906.564,(-33*B2)+(-7*B2)/(()+(4*B2+8)/((-39)+(-15*B2-3)/(()+(-6*B2+32)/((2*B2+1)+(6)/((1)+(11*B2)/((-21*B2)+()/((-9*B2+4)+(-16)/((17*B2)+(1)/((7*B2)))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,89115150,0.534377179,0.534377179,915.058,(-2*B2)+(1)/((-B2+1)+(11*B2)/((11*B2-5)+(-23*B2-5)/((-24*B2-23)+(-B2)/((-13)+()/((1)+(-17*B2)/(())))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-al_c,795993283,0.534377234,0.534377234,908.513,()+(18)/((-24*B2)+(-18*B2-22)/(()+(24)/((-8*B2)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-l_a,655487906,0.534383736,0.534383736,935.508,(7)+(1)/((-6*B2)+(7*B2)/((-6*B2)+(-21*B2)/((8*B2+9)+(-14*B2+13)/((22*B2-1)+(4*B2+5)/((1)+(11*B2+3)/((2*B2-17)+(-14*B2-9)/((-20*B2+1)))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,189372279,0.534388506,0.534388506,915.746,(2*B2+3)+(-11*B2+20)/((B2+5)+(-17*B2+1)/((7*B2+8))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-al_c,420875574,0.534398998,0.534398998,927.558,(2*B2-10)+(-3*B2+14)/((2*B2+1)),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,420875574,0.534401719,0.534401719,953.392,(-B2+29)+(8*B2)/((24*B2+7)+(2)/((-24*B2-24)+(-13*B2)/((-8*B2-13)+(13*B2+1)/(()+(14*B2-14)/((-11*B2)+(26*B2-27)/((-2)+()/((-B2)+(19*B2+2)/((-2*B2))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,819258426,0.534405601,0.534405601,932.734,(6)+(1)/(()+(-12)/((22*B2-12)+(8*B2)/(()+(-27*B2)/(()+(3)/((13)+(-9*B2)/((1)+(3)/((13*B2)+(30*B2+36)/((-24*B2))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,78004189,0.534405904,0.534405904,982.108,(-11*B2+12)+(-4*B2-29)/((-5*B2+22)+(12)/((21)+(11)/((-16*B2+26)))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,1339061,0.534418599,0.534418599,952.194,(732)+(1407*B2-2182)/((B2)+(1478*B2-685)/((-296*B2-1214))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,808250046,0.534425177,0.534425177,932.876,(-7*B2+11)+(-26)/((-B2)+(19*B2+22)/((-7*B2+22)+(-19*B2)/((-22)+(-15*B2+11)/((1)+()/((-24*B2+25)+(21*B2-2)/((-14*B2))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,689009893,0.534431368,0.534431368,923.171,(-29*B2+1)+(6*B2+6)/((9*B2+3)+(12*B2+8)/((12*B2-22)+(29*B2+7)/((-18*B2+23)+(-7*B2)/(()+(B2)/((-18)))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,208824629,0.534443001,0.534443001,958.248,(-2*B2-32)+(-26*B2)/((8*B2+7)+(55*B2-95)/((-1)+(12*B2)/((19)+()/((-14*B2)+(30*B2)/((-9)+(-9)/((-5*B2-20))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,179016853,0.53447272,0.53447272,923.17,()+(5*B2)/(()+(1)/((-5)+(1)/(()+(7*B2-12)/(()+(1)/(()+(11*B2)/((-6*B2)+(19)/((-20)+(11*B2+4)/((18*B2+20)+(-7)/((-24*B2-2)+(1)/((1))))))))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,200193720,0.534488906,0.534488906,907.498,(-3*B2-20)+(-B2)/((-16*B2)+(6*B2-2)/((10)+(7*B2-6)/((17*B2-13)+(16)/((-27*B2))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-a_l,883380217,0.534489839,0.534489839,901.485,(-10*B2)+(-24*B2-36)/((-1)+(26)/((-14*B2)+(-1)/((3)+(4)/((19*B2-27)+(-9*B2)/((-23)))))),
memetico,55f1db5586534a15a2e5b296a9d9d3f9511f4bb5,argsdd_adp-rnd-dc_5-dm_stale-ext-f_10-g_1000-ld_0.2-ls_cnm-mr_0.2-mt_900-p_18-o_pcor,pbf-adim-t-al_c,545569627,0.534497443,0.534497443,924.963,(2*B2)+(-20*B2)/((B2)+(-5)/((-16)+(-1)/((-22*B2-41)+(-39)/((6*B2+4))))),
